Date,Equity (SPY),Long Treasuries (TLT),Short Treasuries (SHY),Gold (GLD),Oil (DBO)
2011-04-15,101.44903564453125,61.415443420410156,67.95387268066406,145.0500030517578,28.07101058959961
2011-04-18,100.31190490722656,61.55461502075195,67.9700927734375,145.92999267578125,27.520097732543945
2011-04-19,100.88813781738281,61.81971740722656,67.98621368408203,145.92999267578125,27.58790397644043
2011-04-20,102.26346588134766,61.42206573486328,67.97818756103516,146.5,28.426984786987305
2011-04-21,102.78590393066406,61.36906814575195,67.96194458007812,146.74000549316406,28.62192153930664
2011-04-25,102.67832946777344,61.600955963134766,67.9700927734375,146.8699951171875,28.62192153930664
2011-04-26,103.56188201904297,62.19744110107422,68.0347900390625,146.3800048828125,28.579545974731445
2011-04-27,104.23804473876953,61.56122970581055,68.05906677246094,149.1999969482422,28.935516357421875
2011-04-28,104.57609558105469,62.0317497253418,68.05906677246094,149.82000732421875,28.81686019897461
2011-04-29,104.82197570800781,62.22394561767578,68.0914535522461,152.3699951171875,29.003320693969727
2011-05-02,104.66059875488281,62.323787689208984,68.08010864257812,150.41000366210938,28.867712020874023
2011-05-03,104.28411865234375,62.67657470703125,68.1043701171875,149.8800048828125,28.34222412109375
2011-05-04,103.59264373779297,62.95608901977539,68.13687133789062,147.72999572753906,27.7828426361084
2011-05-05,102.6552963256836,63.55509948730469,68.15302276611328,143.47000122070312,25.214752197265625
2011-05-06,103.10857391357422,63.27556228637695,68.1611099243164,145.3000030517578,25.00286293029785
2011-05-09,103.50814056396484,63.20901107788086,68.1935043334961,147.3800048828125,26.29962158203125
2011-05-10,104.39167785644531,62.75643539428711,68.12871551513672,147.89999389648438,26.38437843322754
2011-05-11,103.29298400878906,63.11581802368164,68.1935043334961,146.5399932861328,25.282554626464844
2011-05-12,103.78470611572266,62.716487884521484,68.1611099243164,146.58999633789062,25.248655319213867
2011-05-13,102.98564910888672,63.28223419189453,68.1935043334961,145.6300048828125,25.350360870361328
2011-05-16,102.33258819580078,63.634971618652344,68.2259521484375,145.3699951171875,24.714696884155273
